event_num,interaction_num,crystal,edep,x,y,z,slice_sect,time
1600,5,20,213.886,135.886,141.287,-193.523,31,38377664.086
1601,1,4,18.864,-103.098,120.563,-278.309,55,27530591.337
1602,1,33,83.179,-132.243,-134.465,-147.652,05,382112690.374
1602,2,33,682.178,-132.816,-135.858,-149.096,05,382112690.381
1602,3,33,0.522,-142.688,-131.060,-136.248,04,382112690.438
1603,1,44,565.148,141.699,-82.512,-202.053,22,26853106.665
1603,2,41,43.727,142.514,-117.962,-199.592,22,26853106.783
1603,3,41,195.559,156.897,-145.207,-204.438,45,26853106.887
1603,4,41,7.773,144.756,-147.728,-209.535,40,26853106.932
1603,5,41,71.438,143.591,-147.735,-212.192,40,26853106.942
1603,6,41,116.354,143.525,-147.145,-211.756,40,26853106.944
1604,1,1,468.098,40.727,101.831,-225.431,03,12164699.318
1604,2,1,146.527,46.830,113.724,-227.484,14,12164699.363
1604,3,1,162.689,53.443,117.273,-234.031,24,12164699.396
1604,4,1,74.305,54.747,118.071,-232.374,24,12164699.404
1604,5,1,29.016,58.209,114.509,-232.858,24,12164699.421
1604,6,1,119.364,59.445,115.427,-233.073,24,12164699.426
1605,1,33,207.089,-123.791,-180.497,-130.929,12,2154845.396
1605,2,37,169.678,-50.536,-200.836,-147.459,14,2154845.655
1606,1,9,164.870,-10.092,-40.562,-252.102,14,109675757.651
1606,2,9,401.208,-12.320,-51.675,-266.612,24,109675757.713
1607,1,39,335.269,117.324,-204.833,-194.547,45,122961839.043
1608,1,25,107.551,-73.680,184.407,-133.576,04,182869029.575
1608,2,25,892.449,-77.225,187.780,-137.444,04,182869029.596
1609,1,37,725.077,-26.879,-188.801,-177.666,25,650969121.756
1609,2,38,27.649,-8.602,-184.060,-176.404,10,650969121.820
1609,3,38,25.343,9.760,-187.013,-185.780,20,650969121.889
1609,4,38,96.819,10.156,-187.499,-185.954,20,650969121.891
1609,5,38,125.111,3.123,-178.353,-190.314,20,650969121.933
1610,1,19,666.915,164.055,149.664,-180.206,35,247947063.343
1610,2,17,141.929,156.884,133.776,-199.095,33,247947063.428
1610,3,17,191.156,151.082,131.532,-193.228,33,247947063.457
1611,1,23,111.052,-22.345,179.305,-153.020,05,139816726.754
1611,2,23,540.882,-24.917,191.113,-174.489,25,139816726.837
1611,3,23,22.710,-9.831,180.477,-184.823,10,139816726.907
1611,4,23,104.626,-9.319,179.991,-184.879,10,139816726.910
1611,5,23,25.259,-9.411,179.693,-184.630,10,139816726.911
1611,6,23,7.427,-6.845,172.148,-182.207,10,139816726.939
1611,7,23,25.868,-5.975,167.277,-175.632,00,139816726.967
1612,1,33,474.017,-116.029,-147.729,-146.886,00,562168540.465
1612,2,33,215.390,-123.311,-151.146,-145.258,01,562168540.492
1612,3,33,152.492,-125.962,-148.462,-145.281,05,562168540.505
1612,4,33,21.200,-123.885,-153.992,-137.992,02,562168540.536
1612,5,33,5.953,-121.198,-152.136,-134.371,02,562168540.552
1613,1,40,82.484,46.654,-148.969,-193.199,12,98760070.859
1613,2,40,479.917,48.005,-166.416,-234.880,43,98760071.010
1613,3,40,437.599,47.833,-166.575,-234.922,43,98760071.011
1614,1,6,420.820,-56.252,-29.571,-255.435,25,214677724.275
1614,2,9,356.532,-57.006,-54.236,-268.829,32,214677724.369
1614,3,9,15.744,-58.741,-51.042,-271.076,32,214677724.383
1614,4,9,206.903,-57.256,-44.321,-274.656,32,214677724.409
1615,1,13,247.479,84.128,-20.269,-221.158,00,60854885.154
1615,2,13,533.851,99.072,-19.642,-231.819,10,60854885.215
1615,3,13,218.670,95.382,-20.566,-232.161,10,60854885.228
1616,1,1,26.566,53.595,79.213,-224.291,00,90668056.162
1616,2,1,68.792,52.234,84.150,-222.266,00,90668056.181
1616,3,1,38.467,53.775,85.765,-221.474,00,90668056.189
1616,4,1,30.098,60.508,86.123,-220.875,05,90668056.211
1616,5,1,17.961,63.342,85.935,-217.821,05,90668056.225
1617,1,8,633.318,-105.165,36.200,-235.752,25,67333651.508
1617,2,8,24.559,-107.623,38.660,-234.682,24,67333651.520
1617,3,8,3.535,-107.632,38.675,-234.682,24,67333651.520
1617,4,28,12.109,-123.344,64.798,-227.147,24,67333651.625
1617,5,28,177.337,-127.914,68.585,-226.001,24,67333651.645
1617,6,28,44.082,-127.504,67.292,-226.268,24,67333651.649
1617,7,28,105.059,-126.949,69.419,-226.760,24,67333651.657
1618,1,7,798.700,-107.639,-63.898,-207.263,04,215917473.987
1618,2,7,51.878,-106.600,-62.481,-204.356,04,215917473.999
1618,3,7,149.423,-97.354,-63.654,-205.342,04,215917474.030
1619,1,23,722.978,-42.747,197.089,-159.026,14,158463470.410
1619,2,23,109.884,-29.822,194.774,-157.996,15,158463470.454
1619,3,23,167.138,-31.906,191.187,-154.452,15,158463470.472
1620,1,16,495.640,178.500,40.682,-243.756,45,14126135.629
1620,2,16,180.614,208.556,64.449,-241.616,50,14126135.757
1620,3,17,155.558,204.470,84.526,-233.203,50,14126135.831
1620,4,17,168.188,199.782,82.433,-241.822,51,14126135.864
1621,1,9,217.783,-16.667,-37.862,-291.210,43,26995419.943
1621,2,9,137.520,-16.966,-41.900,-294.325,43,26995419.960
1621,3,9,55.052,-13.110,-39.256,-296.127,44,26995419.976
1621,4,9,115.038,-13.355,-39.844,-295.165,44,26995419.980
1622,1,8,761.634,-124.791,20.362,-204.722,03,72994747.034
1623,1,43,60.608,209.459,-100.722,-135.445,22,116288818.254
1623,2,43,69.243,240.993,-117.601,-146.024,42,116288818.378
1623,3,43,486.652,243.375,-119.941,-146.682,43,116288818.390
1624,1,7,737.752,-85.090,-70.711,-230.179,13,29380219.431
1624,2,7,60.807,-80.360,-80.223,-221.210,13,29380219.478
1624,3,7,11.527,-80.747,-78.616,-213.024,03,29380219.505
1625,1,12,576.837,46.896,-37.058,-273.795,34,162349621.832
1626,1,31,750.793,-197.146,-20.828,-136.226,04,7175380.114
1626,2,31,249.207,-195.155,-15.098,-133.930,04,7175380.136
1627,1,20,30.883,85.633,129.344,-204.521,14,91765608.425
1627,2,20,164.449,91.971,138.440,-214.683,24,91765608.475
1627,3,20,35.686,92.750,139.590,-218.088,24,91765608.487
1628,1,18,55.725,136.412,225.815,-176.213,55,528415284.507
1628,2,18,205.206,122.801,211.678,-164.896,45,528415284.582
1629,1,40,280.418,75.553,-183.239,-195.340,31,175087647.729
1629,2,40,36.054,68.724,-193.173,-214.209,42,175087647.804
1630,1,12,215.063,43.018,-12.756,-272.386,34,41842794.618
1630,2,0,207.579,24.681,15.782,-250.649,13,41842794.761
1631,1,31,706.565,-239.202,-74.878,-188.147,50,44519190.263
1631,2,31,49.277,-255.441,-55.043,-176.473,52,44519190.371
1631,3,31,149.157,-256.910,-52.051,-172.828,52,44519190.388
1632,1,32,629.781,-184.925,-32.652,-203.596,31,35071455.736
1632,2,32,4.703,-184.982,-32.701,-203.554,31,35071455.737
1632,3,32,8.418,-188.393,-37.200,-200.584,31,35071455.758
1632,4,31,37.929,-213.037,-57.677,-194.562,40,35071455.867
1632,5,31,150.177,-215.386,-61.039,-188.902,40,35071455.890
1632,6,31,168.992,-211.496,-66.002,-193.820,40,35071455.917
1633,1,36,444.437,50.832,-174.424,-160.374,02,213526866.890
1633,2,36,36.676,49.744,-172.274,-169.083,12,213526866.920
1633,3,36,40.371,39.546,-163.316,-166.656,01,213526867.028
1633,4,15,34.155,169.412,37.684,-161.810,00,213526867.826
1633,5,15,82.247,169.252,37.464,-161.615,00,213526867.827
1634,1,33,24.133,-157.786,-184.893,-135.967,33,350774562.491
1635,1,32,428.281,-143.821,-28.561,-204.388,13,168178125.578
1636,1,26,746.642,-100.800,127.645,-170.981,00,142610688.206
1637,1,5,105.729,-20.930,174.096,-250.986,43,45514613.952
1637,2,5,411.866,-22.341,175.573,-254.789,53,45514613.966
1638,1,44,533.489,213.284,-88.632,-224.335,51,173477688.092
1639,1,39,468.412,111.528,-163.508,-133.156,02,87074237.719
1639,2,39,271.539,108.827,-163.636,-155.716,00,87074237.795
1639,3,39,112.909,112.144,-158.138,-156.404,00,87074237.816
1639,4,39,147.141,113.843,-166.178,-161.293,10,87074237.848
1640,1,11,664.162,-41.559,-111.813,-285.993,50,57039875.635
1640,2,10,82.069,6.023,-85.081,-260.631,31,57039875.836
1640,3,10,150.152,2.587,-86.689,-255.620,21,57039875.857
1641,1,1,722.106,72.297,78.977,-240.006,20,75754670.740
1641,2,1,52.111,72.423,78.594,-239.947,20,75754670.741
1641,3,1,225.783,71.160,77.159,-239.004,20,75754670.749
1642,1,19,551.025,130.035,157.226,-120.220,02,209175158.996
1642,2,19,1.948,132.417,156.580,-120.139,02,209175159.004
1643,1,33,33.196,-100.201,-155.939,-157.089,01,142711299.436
1643,2,33,171.720,-111.327,-139.830,-154.806,00,142711299.509
1644,1,19,123.668,132.995,158.299,-149.079,11,55806121.638
1644,2,19,329.601,143.228,194.007,-167.598,41,55806121.777
1644,3,19,238.688,143.546,194.261,-167.532,41,55806121.778
1644,4,19,101.687,152.190,188.937,-162.447,31,55806121.816
1644,5,19,53.791,161.826,200.162,-160.640,41,55806121.866
1644,6,19,20.291,159.849,201.792,-140.163,42,55806121.934
1645,1,33,160.698,-154.297,-148.728,-136.525,14,253608963.551
1645,2,33,200.072,-168.501,-177.908,-144.978,33,253608963.663
1645,3,33,413.342,-168.409,-179.094,-145.777,33,253608963.667
1646,1,18,416.858,63.668,169.202,-170.985,11,173436708.490
1646,2,18,247.840,72.843,166.966,-184.847,21,173436708.546
1646,3,19,160.559,124.946,153.100,-176.606,20,173436708.732
1646,4,20,9.603,112.438,149.030,-172.666,10,173436708.778
1647,1,17,571.099,185.201,122.556,-200.159,44,192006505.388
1647,2,17,266.784,190.583,123.194,-197.659,44,192006505.408
1647,3,17,25.051,190.270,123.297,-197.708,44,192006505.409
1647,4,17,10.649,190.090,124.365,-198.953,44,192006505.414
1647,5,17,126.417,186.591,131.630,-199.698,44,192006505.441
1648,1,43,101.561,181.550,-113.080,-140.183,14,28168087.532
1648,2,43,484.810,191.894,-120.925,-161.556,34,28168087.616
1648,3,43,221.828,201.312,-115.778,-166.046,34,28168087.654
1648,4,43,6.237,198.116,-112.535,-161.178,34,28168087.677
1648,5,43,37.888,195.004,-112.163,-157.139,24,28168087.694
1648,6,43,147.675,194.862,-113.482,-156.976,34,28168087.698
1649,1,33,8.195,-146.116,-157.132,-168.054,25,20484835.831
1650,1,30,420.877,-151.127,-101.869,-170.927,12,84172962.736
1650,2,30,115.163,-150.597,-109.625,-173.403,12,84172962.763
1651,1,40,171.919,71.283,-147.047,-226.055,34,49738560.256
1652,1,39,108.332,146.606,-185.318,-145.169,32,140985713.821
1652,2,43,46.411,219.080,-122.329,-160.546,43,140985714.145
1652,3,43,72.571,220.313,-122.018,-159.558,43,140985714.151
1652,4,43,13.604,224.396,-127.700,-162.915,43,140985714.176
1652,5,43,144.609,225.989,-131.605,-163.295,43,140985714.191
1653,1,29,743.052,-176.690,1.728,-167.434,03,15707595.580
1653,2,29,256.948,-164.614,6.703,-170.746,03,15707595.625
1654,1,40,549.281,60.483,-141.111,-184.742,02,91646762.025
1654,2,40,125.261,71.310,-140.652,-186.979,00,91646762.061
1654,3,40,136.246,73.594,-137.838,-185.861,00,91646762.074
1654,4,40,7.403,72.354,-138.333,-188.461,00,91646762.084
1654,5,40,55.786,65.796,-158.556,-217.017,33,91646762.203
1654,6,40,126.022,53.558,-170.203,-199.951,22,91646762.283
1655,1,37,779.602,-28.641,-220.347,-128.507,12,282113143.551
1655,2,37,220.398,-29.401,-219.559,-127.415,12,282113143.556
1656,1,44,114.634,171.241,-50.428,-219.861,34,468545813.465
1657,1,36,66.344,20.063,-210.426,-139.250,15,33297122.755
1657,2,36,242.806,20.451,-227.403,-158.531,35,33297122.841
1657,3,36,287.450,31.720,-233.326,-206.623,50,33297123.007
1657,4,36,175.915,37.152,-232.795,-208.114,51,33297123.026
1658,1,5,462.962,-18.075,123.291,-218.807,14,85087960.719
1658,2,5,43.102,-48.353,123.342,-239.234,21,85087960.841
1658,3,5,316.416,-51.169,123.068,-239.784,21,85087960.851
1658,4,5,177.521,-46.555,124.992,-241.032,21,85087960.868
1659,1,3,40.328,-24.595,41.204,-311.057,54,212372826.516
1659,2,3,148.304,-12.591,40.984,-313.881,54,212372826.557
1659,3,12,284.573,36.103,-17.238,-258.479,24,212372826.871
1660,1,27,322.643,-203.526,73.866,-127.605,12,102498326.795
1660,2,27,104.022,-206.912,77.336,-139.653,22,102498326.838
1660,3,27,573.335,-215.905,78.622,-147.637,22,102498326.878
1661,1,26,554.941,-86.882,143.860,-168.580,01,13363710.716
1661,2,26,19.861,-88.660,148.735,-166.441,01,13363710.735
1661,3,26,52.233,-83.182,145.634,-168.638,01,13363710.776
1661,4,26,120.212,-86.818,150.248,-175.319,01,13363710.805
1662,1,40,107.674,48.715,-166.274,-191.623,12,90376005.225
1662,2,40,133.640,48.338,-172.026,-195.555,22,90376005.248
1662,3,36,412.289,64.599,-226.530,-213.596,52,90376005.447
1662,4,36,72.395,67.459,-230.573,-206.865,52,90376005.475
1662,5,36,9.404,73.659,-208.511,-151.768,23,90376005.674
1662,6,36,100.747,72.104,-206.607,-145.921,23,90376005.695
1663,1,42,43.859,233.863,-4.362,-176.499,43,151813439.448
1663,2,42,554.889,253.993,-8.380,-198.164,53,151813439.548
1663,3,42,120.280,249.168,-8.958,-205.723,52,151813439.577
1663,4,16,4.567,212.191,17.098,-209.384,41,151813439.729
1663,5,16,113.977,195.508,28.267,-216.079,41,151813439.799
1663,6,16,18.239,195.446,26.875,-216.935,41,151813439.805
1663,7,16,23.707,210.725,13.745,-226.128,51,151813439.879
1663,8,16,27.004,211.122,13.594,-225.665,51,151813439.881
1663,9,16,93.478,205.727,19.286,-229.497,41,151813439.911
1664,1,44,62.412,153.621,-34.005,-181.912,05,431725995.364
1664,2,44,86.325,170.558,-33.856,-213.444,35,431725995.483
1664,3,44,407.562,194.115,-38.899,-236.835,45,431725995.595
1664,4,44,207.406,196.522,-39.843,-235.982,55,431725995.604
1664,5,15,65.043,193.555,27.266,-169.001,15,431725995.920
1664,6,15,6.046,196.967,34.900,-175.465,25,431725995.956
1664,7,15,66.747,196.293,38.959,-180.495,25,431725995.977
1664,8,15,98.459,199.549,38.449,-178.623,25,431725995.990
1665,1,14,14.729,107.562,-67.869,-208.901,01,28221105.306
1665,2,14,321.740,113.909,-69.676,-221.526,11,28221105.354
1665,3,14,343.925,113.633,-64.851,-232.929,21,28221105.395
1665,4,14,76.037,111.098,-67.155,-234.441,21,28221105.408
1665,5,14,243.569,114.696,-68.696,-246.316,31,28221105.449
1666,1,8,13.461,-100.741,28.331,-219.922,05,51625123.429
1666,2,4,82.934,-87.105,38.655,-243.777,22,51625123.626
1666,3,4,121.081,-87.493,38.691,-244.122,22,51625123.628
1667,1,37,753.244,-28.469,-243.574,-204.380,55,47196076.096
1667,2,37,246.756,-33.591,-244.730,-198.242,55,47196076.123
1668,1,25,685.509,-80.875,187.683,-171.626,25,50775580.576
1668,2,26,20.307,-64.683,133.117,-207.326,12,50775580.801
1668,3,26,150.643,-72.049,117.421,-216.062,13,50775580.866
1668,4,5,38.015,-53.011,134.475,-214.451,22,50775580.952
1668,5,5,95.919,-53.075,133.704,-215.358,22,50775580.956
1669,1,21,430.864,6.695,217.337,-195.140,30,101364060.759
1669,2,21,301.643,7.186,216.944,-200.000,40,101364060.775
1669,3,21,62.674,7.124,214.761,-199.755,40,101364060.783
1669,4,21,204.819,7.091,213.961,-201.100,40,101364060.788
1670,1,2,307.495,138.012,77.610,-228.159,33,191834090.927
1670,2,2,307.349,139.338,76.755,-229.776,33,191834090.935
1670,3,2,385.156,142.623,63.906,-227.980,33,191834090.980
1671,1,36,223.122,52.435,-216.997,-133.317,24,12742276.590
1671,2,36,498.002,52.276,-218.942,-133.584,24,12742276.597
1671,3,36,278.876,52.836,-218.199,-136.320,24,12742276.607
1672,1,24,689.958,-147.900,155.056,-136.390,15,116576282.979
1673,1,24,74.442,-164.060,106.476,-167.574,12,254787367.203
1674,1,0,247.627,24.944,38.324,-275.561,34,10991588.687
1675,1,35,777.889,-64.983,-163.151,-171.048,03,14147263.205
1675,2,35,41.065,-66.155,-161.614,-160.884,04,14147263.240
1676,1,39,483.398,106.233,-200.300,-158.322,34,533157.276
1677,1,7,486.625,-69.857,-68.293,-260.221,32,234775550.497
1677,2,7,268.221,-76.413,-69.468,-263.001,32,234775550.521
1677,3,7,114.613,-77.623,-67.644,-260.673,32,234775550.532
1677,4,7,130.541,-71.113,-70.425,-262.166,32,234775550.556
1678,1,26,291.563,-96.673,167.268,-199.616,31,132564978.312
1678,2,26,101.134,-124.284,180.491,-210.370,40,132564978.421
1678,3,24,46.479,-162.457,156.904,-224.875,51,132564978.762
1678,4,24,1.413,-164.480,150.808,-221.661,51,132564978.786
1678,5,24,53.317,-165.222,144.536,-216.431,41,132564978.813
1678,6,24,101.888,-165.255,144.714,-216.486,41,132564978.814
1679,1,41,99.632,125.521,-110.157,-208.844,22,167498860.845
1679,2,41,15.210,132.858,-120.301,-217.417,31,167498860.896
1679,3,41,406.914,136.239,-123.884,-220.294,31,167498860.915
1679,4,41,280.081,194.951,-140.314,-203.377,54,167498861.126
1679,5,41,72.887,193.708,-140.280,-202.243,54,167498861.132
1679,6,41,125.275,193.864,-144.610,-205.691,54,167498861.150
1680,1,12,217.739,52.122,-71.042,-268.407,31,78604197.045
1680,2,12,181.731,53.939,-70.618,-271.198,31,78604197.056
1680,3,12,224.591,80.893,-55.129,-283.807,40,78604197.168
1680,4,12,157.203,90.711,-42.636,-272.672,30,78604197.233
1680,5,13,199.605,92.702,-16.693,-284.603,41,78604197.334
1681,1,18,312.442,67.864,187.157,-139.391,03,175914629.314
1681,2,18,8.555,67.728,187.406,-139.815,03,175914629.315
1681,3,18,517.324,63.980,194.145,-158.415,13,175914629.382
1681,4,18,39.729,68.680,191.090,-154.321,13,175914629.406
1681,5,18,15.578,68.671,191.083,-154.314,13,175914629.406
1681,6,18,106.371,67.572,191.925,-156.846,13,175914629.431
1682,1,23,316.584,-43.188,172.270,-194.454,22,2622566.352
1682,2,23,294.630,-45.051,171.191,-224.837,32,2622566.453
1682,3,23,109.038,-45.143,202.542,-240.218,52,2622566.570
1682,4,23,107.210,-46.782,203.360,-240.566,52,2622566.576
1682,5,23,64.094,-45.628,203.162,-243.833,52,2622566.588
1682,6,23,108.444,-59.395,193.597,-223.945,42,2622566.675
1683,1,10,664.820,43.476,-84.687,-234.056,12,282107287.765
1683,2,10,67.525,33.049,-97.927,-231.716,12,282107287.822
1683,3,10,150.862,34.712,-103.130,-231.549,13,282107287.840
1683,4,10,16.068,33.003,-102.206,-229.125,13,282107287.850
1683,5,10,100.725,33.354,-102.396,-228.941,13,282107287.852
1684,1,21,245.820,20.234,231.083,-134.583,23,63096241.747
1685,1,26,219.722,-93.660,175.496,-220.477,41,134089155.283
1686,1,11,504.884,-26.029,-109.209,-245.526,20,89726098.378
1686,2,10,198.029,-12.973,-125.658,-251.213,35,89726098.451
1686,3,10,108.832,-11.591,-125.235,-264.277,40,89726098.495
1686,4,10,188.255,-10.388,-124.490,-264.131,40,89726098.500
1687,1,10,672.004,5.145,-118.849,-224.507,15,235397658.871
1687,2,10,162.498,7.598,-118.637,-224.503,15,235397658.879
1687,3,10,165.499,-1.269,-106.811,-218.549,05,235397658.933
1688,1,23,649.300,-20.247,183.329,-214.822,31,20766103.520
1688,2,23,136.933,-29.680,179.484,-217.929,31,20766103.556
1688,3,23,84.179,-32.917,186.163,-218.051,31,20766103.580
1688,4,23,10.263,-36.787,182.389,-216.657,31,20766103.599
1688,5,23,16.179,-43.545,175.514,-223.149,32,20766103.638
1688,6,23,103.147,-46.086,170.866,-219.214,32,20766103.660
1689,1,29,527.185,-174.838,8.988,-169.825,03,535473364.462
1689,2,29,102.265,-176.373,-5.131,-179.534,13,535473364.519
1689,3,29,79.489,-171.166,-8.882,-187.222,13,535473364.553
1690,1,34,648.873,-115.042,-93.910,-193.777,03,168314580.501
1690,2,34,37.391,-110.201,-104.883,-192.112,03,168314580.542
1690,3,34,82.760,-96.167,-118.510,-198.951,15,168314580.611
1690,4,34,230.976,-101.470,-129.354,-204.918,25,168314580.656
1691,1,4,495.681,-97.164,47.051,-284.021,42,335103556.096
1692,1,13,318.262,120.328,16.564,-232.370,23,60962754.033
1692,2,13,316.831,117.674,18.803,-244.124,23,60962754.074
1692,3,13,163.900,116.373,20.635,-244.348,23,60962754.081
1692,4,13,45.351,112.421,17.191,-243.378,22,60962754.099
1692,5,13,35.078,113.669,12.484,-232.294,13,60962754.139
1692,6,13,120.578,121.074,11.838,-233.601,23,60962754.164
1693,1,36,350.796,16.770,-181.295,-164.974,00,158499924.160
1693,2,36,366.156,10.670,-186.672,-170.446,10,158499924.193
1693,3,36,143.896,10.474,-186.222,-170.632,10,158499924.195
1693,4,36,139.152,12.759,-196.465,-163.202,10,158499924.238
1694,1,24,568.142,-125.894,126.166,-176.631,11,277251073.938
1694,2,24,178.795,-132.553,124.029,-176.696,11,277251073.961
1694,3,24,138.279,-130.826,116.187,-172.683,01,277251073.991
1694,4,24,114.784,-130.864,119.345,-172.632,01,277251074.002
1695,1,7,784.068,-102.341,-69.400,-233.108,24,168043488.051
1695,2,7,95.450,-98.291,-67.022,-229.917,13,168043488.070
1695,3,7,31.860,-98.437,-67.454,-230.124,13,168043488.071
1695,4,7,88.621,-97.374,-66.827,-230.338,13,168043488.076
1696,1,20,640.404,99.882,100.038,-196.927,02,104784893.963
1696,2,1,78.091,65.434,79.244,-230.770,10,104784894.138
1696,3,1,136.474,63.269,80.396,-231.691,10,104784894.147
1696,4,1,145.030,65.951,79.870,-230.236,10,104784894.157
1697,1,16,499.808,185.071,32.925,-222.171,30,52876562.524
1697,2,16,326.955,195.997,48.544,-222.819,40,52876562.588
1697,3,16,11.056,195.268,46.810,-223.080,40,52876562.594
1697,4,16,70.535,194.090,44.894,-225.229,40,52876562.605
1697,5,16,91.646,194.717,44.811,-225.112,40,52876562.607
1698,1,20,288.443,93.971,130.765,-185.334,00,31642582.829
1698,2,20,488.204,95.500,135.447,-186.503,00,31642582.846
1698,3,20,86.548,93.512,132.530,-189.253,05,31642582.861
1698,4,20,14.577,90.008,138.006,-187.203,05,31642582.884
1698,5,20,122.228,86.641,138.513,-186.565,05,31642582.895
1699,1,17,214.044,138.212,84.513,-189.570,12,21540279.525
1699,2,17,269.241,139.270,87.726,-203.935,22,21540279.574
1700,1,23,256.761,-77.846,189.499,-199.961,33,52659320.028
1701,1,20,447.207,133.859,129.771,-230.495,42,454877943.884
